rubro,codigo_proveedor,nombre_o_denominacion_proveedor,medio,provincia_medio,descripcion_anunciante,campania,periodo,tipo_de_orden,ord_pub,total_neto,total_con_iva,es_canje
Cable,17178,LOS AMORES S.A.,LTV CANAL AVELLANEDA,Santa Fe,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_26305,8100.0,9801.0,no
Cine,11010,FILMSUEZ S.A.,CINE,Capital Federal,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25682,2240000.0,2710400.0,no
Grafica,11799,DIARIOS BONAERENSES S.A.,LA MAÃƒÆ’Ã¢â‚¬ËœANA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24270,84375.0,86484.38,no
Grafica,11799,DIARIOS BONAERENSES S.A.,LA MAÃƒÆ’Ã¢â‚¬ËœANA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24269,93750.0,96093.75,no
Grafica,11799,DIARIOS BONAERENSES S.A.,LA MAÃƒÆ’Ã¢â‚¬ËœANA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24267,93750.0,96093.75,no
Grafica,11799,DIARIOS BONAERENSES S.A.,LA MAÃƒÆ’Ã¢â‚¬ËœANA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22296,595312.5,610195.31,no
Grafica,11799,DIARIOS BONAERENSES S.A.,TIEMPO,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24268,84375.0,86484.38,no
Grafica,11799,DIARIOS BONAERENSES S.A.,TIEMPO,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24275,93750.0,96093.75,no
Grafica,11799,DIARIOS BONAERENSES S.A.,REVISTA INFORME ESPECIAL,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24271,75000.0,76875.0,no
Grafica,11799,DIARIOS BONAERENSES S.A.,REVISTA INFORME ESPECIAL,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24274,84375.0,86484.38,no
Grafica,11799,DIARIOS BONAERENSES S.A.,REVISTA INFORME ESPECIAL,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24272,84375.0,86484.38,no
Grafica,11799,DIARIOS BONAERENSES S.A.,IMAGEN,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24273,93750.0,96093.75,no
Grafica,14476,SURMEDIOS S.A.,INFOSUR,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22004,10150.0,10403.75,no
Grafica,14476,SURMEDIOS S.A.,INFOSUR,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22415,30450.0,31211.25,no
Grafica,17354,NUEVA CONSORCIO DE COOPERACION,REVISTA NUEVA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_21788,252540.0,279056.7,no
Grafica,17354,NUEVA CONSORCIO DE COOPERACION,REVISTA NUEVA,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Anmac / Programa de Desarme,2017-07-01,DA 448-09,2017_20641,252540.0,279056.7,no
Grafica,17354,NUEVA CONSORCIO DE COOPERACION,REVISTA NUEVA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_19198,252540.0,279056.7,no
Grafica,17354,NUEVA CONSORCIO DE COOPERACION,REVISTA NUEVA,Buenos Aires,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_18048,252540.0,279056.7,no
Grafica,11243,DIARIO LA NUEVA SRL,LA NUEVA,Buenos Aires,Ministerio de Educacion,Aviso Legal,2017-07-01,DA 448-09,2017_24763,77356.8,85479.26,no
Grafica,11243,DIARIO LA NUEVA SRL,LA NUEVA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22407,189034.56,208883.19,no
Grafica,11799,DIARIOS BONAERENSES S.A.,EL FENIX,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24317,93750.0,96093.75,no
Grafica,11799,DIARIOS BONAERENSES S.A.,LA PALABRA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24294,75000.0,76875.0,no
Grafica,13702,EL CENSOR S.R.L.,EL CENSOR,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22402,10410.12,10670.37,no
Grafica,14908,DE BRITO SANTIAGO GUILLERMO,REVISTA NATURALEZA Y TECNOLOGIA,Buenos Aires,Nucleoelectrica Argentina S.A.,Nasa - Energia Que Une,2017-07-01,DA 448-09,2017_20016,5000.0,5000.0,no
Grafica,11799,DIARIOS BONAERENSES S.A.,TRANQUERA ABIERTA,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24255,137500.0,140937.5,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,DIARIO CANNING,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22027,16900.0,17322.5,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,DIARIO CANNING,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22418,33800.0,34645.0,no
Grafica,17140,EDITORIAL CIUDAD S.R.L.,EL CIUDADANO CANUELENSE,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22416,22100.0,22652.5,no
Grafica,13944,COOP.DE TRABAJO P/L COM.SOCIAL,REVISTA GUARNIN,Buenos Aires,Cent.- Sec. de Cultura,Ministerio de Cultura - Plataforma Futuro,2017-07-01,DA 448-09,2017_19913,7000.0,7000.0,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL DIARIO,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22038,2731.05,2799.33,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL DIARIO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22410,8193.15,8397.98,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,EL DIARIO ESTEBAN ECHEVERRIA,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_26042,16900.0,17322.5,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,EL DIARIO ESTEBAN ECHEVERRIA,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22044,16900.0,17322.5,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,EL DIARIO ESTEBAN ECHEVERRIA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22417,33800.0,34645.0,no
Grafica,11799,DIARIOS BONAERENSES S.A.,EL OJO AMEGHINENSE,Buenos Aires,Ministerio de Turismo,Ministerio de Turismo - Invierno 2017,2017-07-01,DA 448-09,2017_24181,28125.0,28828.13,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA HOJA,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22032,3043.17,3119.25,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA HOJA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22412,6086.34,6238.5,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL VECINAL,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22031,3043.17,3119.25,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL VECINAL,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22411,6086.34,6238.5,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA OPINION,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22006,2891.7,2963.99,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA OPINION,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22413,5783.4,5927.99,no
Grafica,13948,EDITORIAL DEMOCRACIA S.R.L.,DEMOCRACIA,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_26092,12830.4,13151.16,no
Grafica,13948,EDITORIAL DEMOCRACIA S.R.L.,DEMOCRACIA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22403,38491.2,39453.48,no
Grafica,12115,PRENSA LIBRE EDICIONES S.R.L.,PRENSA LIBRE,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22414,1040.4,1149.64,no
Grafica,11242,EL DIA SOC.ANON.IND.COM. Y FIN,EL DIA,Buenos Aires,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25987,60804.1,73572.96,no
Grafica,18781,GRUPO PRIMERA PAGINA SRL,PRIMERA PAGINA REGION CAPITAL,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22970,28560.0,29274.0,no
Grafica,13678,BAYRES PUBLICIDAD S.A.,REVISTA LA TECLA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22767,50700.0,51967.5,no
Grafica,18650,EDIGRAFICA S.A.,HOY EN LA NOTICIA,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22409,82058.89,84110.36,no
Grafica,15301,COOPER ALEJANDRO,POLITICA DEL SUR,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22030,12870.0,15572.7,no
Grafica,15301,COOPER ALEJANDRO,POLITICA DEL SUR,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22419,25740.0,31145.4,no
Grafica,11823,DIARIO LA UNION S.A.,LA UNION,Buenos Aires,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_22093,1882.1,1929.15,no
Grafica,17531,PP & GG S.R.L.,EL CIVISMO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22422,13265.1,13596.73,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA CAPITAL,Buenos Aires,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25988,54411.56,60124.77,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA CAPITAL,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22404,119780.64,132357.61,no
Grafica,11066,EL POPULAR S.A.,EL POPULAR,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22408,60301.58,61809.12,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL TIEMPO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22424,15214.5,15594.86,no
Grafica,11526,HUGO EDUARDO APESTEGUIA S.A.,LA OPINION,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22423,56815.48,58235.87,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,PIONERO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22405,9022.1,9247.65,no
Grafica,11098,EL SOL S.A.,EL SOL,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_22035,13521.91,13859.96,no
Grafica,11098,EL SOL S.A.,EL SOL,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22420,54087.64,55439.83,no
Grafica,14893,MINADEO LUIS DARIO,EL NUEVO DIARIO ROJENSE,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22425,20655.0,21171.38,no
Grafica,18541,YEMES MARIO ANTONIO,REVISTA GLP.COM,Buenos Aires,Presidencia de la Nacion,Presidencia de la Nacion - Haciendo Lo Que Hay Que Hacer,2017-07-01,DA 448-09,2017_25960,50500.0,51762.5,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,EL DIARIO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22426,5071.95,5198.75,no
Grafica,18356,MULTIMEDIOS CANNING S.R.L.,EL DIARIO SAN VICENTE,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22421,50700.0,51967.5,no
Grafica,16960,ROTONDA ROGELIO ADRIAN,EL ECO,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22406,90720.0,92988.0,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA VOZ,Buenos Aires,Nucleoelectrica Argentina S.A.,Nasa - Energia Que Une,2017-07-01,DA 448-09,2017_20017,12240.0,12546.0,no
Grafica,17624,EMPRESA PERIODIST. GRAFIS SRL,LA VOZ,Buenos Aires,Ministerio del Interior y Transporte,Ministerio del Interior - Procrear - Construccion,2017-07-01,DA 448-09,2017_22427,20324.52,20832.63,no
Grafica,17035,BELLOCCHIO MARIO HORACIO,DESDE BOEDO,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Plataforma Futuro,2017-07-01,DA 448-09,2017_19890,10000.0,10000.0,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-07-01,DA 448-09,2017_26310,46847.74,51766.75,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Secretaria de Energia,Aviso Legal,2017-07-01,DA 448-09,2017_26323,22405.44,24758.01,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_26216,12221.15,13504.37,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_26016,68438.44,75624.48,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25986,70882.67,78325.35,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25471,65994.21,72923.6,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_25414,14936.96,16505.34,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_25089,32589.73,36011.65,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_24308,10863.24,12003.88,no
Grafica,18809,MAAB S.A.,REVISTA RSALUD,Capital Federal,I.N.S.S.J.P. (Pami),Pami - Vacunacion Antigripal 2017,2017-07-01,DA 448-09,2017_24133,15000.0,18150.0,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_23897,68438.44,75624.48,no
Grafica,18574,COOPERATIVA DE TRAB. POR MÃƒÆ’Ã‚Â�S TIEMPO LTDA,TIEMPO ARGENTINO,Capital Federal,Incaa - Instituto Nacional de Cine y Artes Audiovisuales,Incaa - Presentacion Marca Cine.Ar,2017-07-01,DA 448-09,2017_23783,107100.0,109777.5,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_22930,65994.21,72923.6,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_22084,65994.21,72923.6,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_22047,11406.41,12604.08,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_21889,40737.17,45014.57,no
Grafica,18588,CACACE HERNAN JAVIER,REVISTA YO SOY LA MORSA,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Plataforma Futuro,2017-07-01,DA 448-09,2017_19905,15000.0,15000.0,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_26317,29873.92,33010.68,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_25137,35305.55,39012.63,no
Grafica,18574,COOPERATIVA DE TRAB. POR MÃƒÆ’Ã‚Â�S TIEMPO LTDA,TIEMPO ARGENTINO,Capital Federal,Ministerio de Educacion,Aviso Legal,2017-07-01,DA 448-09,2017_24785,45441.0,46577.03,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_24301,29873.92,33010.68,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_23624,29873.92,33010.68,no
Grafica,11044,EDITORIAL LA CAPITAL S.A.,LA PRENSA,Capital Federal,Ministerio de Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_24536,97769.2,108034.97,no
Grafica,17897,SIGNORELLI ADRIAN EMILIO,REVISTA EL MUNDO DEL HERRAJE,Capital Federal,Cent.- Sec. de Cultura,Ministerio de Cultura - Plataforma Futuro,2017-07-01,DA 448-09,2017_19909,10000.0,10000.0,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Administracion de Parques Nacionales,Aviso Legal,2017-07-01,DA 448-09,2017_26425,1943.87,2352.08,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_26055,109058.4,131960.66,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-07-01,DA 448-09,2017_26309,123084.52,148932.27,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Secretaria de Energia,Aviso Legal,2017-07-01,DA 448-09,2017_26324,7179.68,7359.17,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_26292,201038.05,243256.04,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_26293,109058.4,131960.66,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_26056,201038.05,243256.04,no
Grafica,11246,EDITORIAL PERFIL S.A.,CARAS,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_25990,176473.6,213533.06,no
Grafica,13751,PRODUCCIONES PUBLIEXPRESS SA,REVISTA PRONTO,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_25991,117600.0,129948.0,no
Grafica,14082,EDITORIAL ATLANTIDA S.A.,REVISTA GENTE,Capital Federal,Ministerio de la Producccion,Ministerio de Produccion - Recategorizacion Pyme,2017-07-01,DA 448-09,2017_25992,114665.0,138744.65,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25985,20103.1,20605.68,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Policia Federal Argentina,Aviso Legal,2017-07-01,DA 448-09,2017_25983,23696.64,28672.93,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Policia Federal Argentina,Aviso Legal,2017-07-01,DA 448-09,2017_25984,4786.45,4906.11,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Jefatura de Gabinete de Ministros,Aviso Legal,2017-07-01,DA 448-09,2017_25675,143045.84,173085.47,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Jefatura de Gabinete de Ministros,Aviso Legal,2017-07-01,DA 448-09,2017_25676,143045.84,173085.47,no
Grafica,11112,S.A. LA NACION,LA NACION,Capital Federal,Jefatura de Gabinete de Ministros,Aviso Legal,2017-07-01,DA 448-09,2017_25677,125165.12,151449.8,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25612,19385.13,19869.76,no
Grafica,13920,IMPREBA S.A.,DIARIO POPULAR,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25613,201038.05,243256.04,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio del Interior y Transporte,Aviso Legal,2017-07-01,DA 448-09,2017_25623,14359.36,14718.34,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Direccion Nacional de Vialidad,Aviso Legal,2017-07-01,DA 448-09,2017_25470,105019.2,127073.23,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_25446,21542.4,26066.3,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,Ministerio de Justicia y Derechos Humanos,Aviso Legal,2017-07-01,DA 448-09,2017_25468,9790.47,10035.23,no
Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,I.N.S.S.J.P. (Pami),Aviso Legal,2017-07-01,DA 448-09,2017_25413,4786.45,4906.11,no
Grafica,11117,EL CRONISTA COMERCIAL S.A.,EL CRONISTA COMERCIAL,Capital Federal,Banco Central de la Republica Argentina (Bcra),Aviso Legal,2017-07-01,DA 448-09,2017_25370,12925.44,15639.78,no
Grafica,11238,EDITORIAL AMFIN S.A.,AMBITO FINANCIERO,Capital Federal,Banco Central de la Republica Argentina (Bcra),Aviso Legal,2017-07-01,DA 448-09,2017_25371,7862.67,9513.83,no
