ord_pub,total_neto,total_con_iva,descripcion_anunciante,campania,rubro,codigo_proveedor,nombre_o_denominacion_proveedor,medio,provincia_medio,tipo_de_orden,periodo,es_canje
2018_00508,15120.0,15498.0,I.N.S.S.J.P. (Pami),Pami - Golpe de Calor,Grafica,16960,ROTONDA ROGELIO ADRIAN,EL ECO,Buenos Aires,RES 617-E/2016,feb-18,no
2018_00811,7322.4,7505.46,Ministerio de Transporte,Aviso Legal,Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,DTO 852-14,feb-18,si
2018_00803,723928.0,875952.88,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,DA 448-09,feb-18,no
2018_00805,241880.0,292674.8,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,13920,IMPREBA S.A.                  ,DIARIO POPULAR,Capital Federal,DA 448-09,feb-18,no
2018_00806,220028.34,266234.29,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,14135,SELENE PUBLICIDAD S.A.,EL CRONISTA COMERCIAL,Capital Federal,DA 448-09,feb-18,no
2018_00807,126943.25,153601.33,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,11303,EDITORIAL LA PAGINA S.A.      ,PAGINA 12,Capital Federal,DA 448-09,feb-18,no
2018_00808,59853.6,72422.86,Cent.- Ente Nac.Reg. de Electr,Aviso Legal,Grafica,11303,EDITORIAL LA PAGINA S.A.      ,PAGINA 12,Capital Federal,DA 448-09,feb-18,no
2018_00800,17588.88,21282.54,I.N.S.S.J.P. (Pami),Aviso Legal,Grafica,16068,DESARROLLOS ELECTR. INFORM. SA,AMBITO FINANCIERO,Capital Federal,RES 617-E/2016,feb-18,no
2018_00801,10576.8,10841.22,Ministerio de Transporte,Aviso Legal,Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,DTO 852-14,feb-18,si
2018_00796,164268.0,168374.7,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,12777,BAE NEGOCIOS S.A.,BAE,Capital Federal,DTO 852-14,feb-18,si
2018_00797,560143.66,618958.74,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,11114,EDITORIAL SARMIENTO S.A.      ,CRONICA,Capital Federal,DTO 852-14,feb-18,si
2018_00780,69400.8,83974.97,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11018,RADIO LIBERTAD S.A.,FM 100.7 BLUE,Buenos Aires,DTO 852-14,feb-18,si
2018_00782,12695.58,15361.65,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11295,RADIODIF. SGO DEL ESTERO SACeI,AM 890 LV11 EMISORA SGO. DEL ESTERO,Santiago del Estero,DTO 852-14,feb-18,si
2018_00783,27376.0,27376.0,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,18537,LA DEPORTIVA S. A.,FM SOL 91.5 SPORTS,Santa Fe,DTO 852-14,feb-18,si
2018_00784,3304.0,3304.0,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,18386,LUNA ADRIANA DEL HUERTO,FM 93.9 SENSACION CORONDA,Santa Fe,DTO 852-14,feb-18,si
2018_00785,16248.6,19660.81,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,14236,LAGOS EDUARDO LUIS            ,FM 107.1 MERIDIANO,Santa Fe,DTO 852-14,feb-18,si
2018_00786,17331.84,17331.84,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,13310,COMPAT S.A.,FM 94.7 LA CINCO,Neuquen,DTO 852-14,feb-18,si
2018_00787,21709.94,21709.94,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,13310,COMPAT S.A.,FM 100.1 CADENA 3,Neuquen,DTO 852-14,feb-18,si
2018_00772,220226.5,266474.07,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,11217,VIACART S.A.,SEXTUPLES,Capital Federal,DTO 852-14,feb-18,si
2018_00788,23600.0,23600.0,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,13311,COMUNICACIONES DEL SUR S.A.,FM 102.5 RADIO ONE (EX TKM),Capital Federal,DTO 852-14,feb-18,si
2018_00798,295280.24,357289.09,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11146,RADIODIFUSORA DEL CENTRO S.A. ,CADENA 3 ARGENTINA PLAZA CORDOBA / LV 3 AM 700,Capital Federal,DTO 852-14,feb-18,si
2018_00799,3422.0,3422.0,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,16690,CASALES ALBERTO GONZALO       ,FM 99.9 Olivos,Capital Federal,DTO 852-14,feb-18,si
2018_00779,84051.4,101702.19,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11146,RADIODIFUSORA DEL CENTRO S.A. ,FM 100.5 CORDOBA - CADENA 3,Capital Federal,DTO 852-14,feb-18,si
2018_00778,118000.0,142780.0,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,13987,EMISIONES CULTURALES S.A.,FM 97.9 RADIO CULTURA,Capital Federal,DTO 852-14,feb-18,si
2018_00775,72968.26,88291.59,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11146,RADIODIFUSORA DEL CENTRO S.A. ,FM 92.3 RADIO POPULAR,Capital Federal,DTO 852-14,feb-18,si
2018_00757,18054.01,21845.35,Ministerio de Turismo,Verano 2018 -Ministerio de Turismo,Radio,11255,PUNTAL S.R.L.                 ,AM 1010 LV16 RADIO RIO CUARTO,Capital Federal,DTO 852-14,feb-18,si
2018_00748,557106.66,615602.86,Aysa - Agua y Saneamientos Argentinos Sociedad Anonima,Aviso Legal,Grafica,15078,ALTA DENSIDAD S.R.L.          ,CRONICA,Capital Federal,DA 562-10,feb-18,no
2018_00749,868713.6,1051143.46,Aysa - Agua y Saneamientos Argentinos Sociedad Anonima,Aviso Legal,Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,DA 562-10,feb-18,no
2018_00747,54704.23,66192.12,Aysa - Agua y Saneamientos Argentinos Sociedad Anonima,Aviso Legal,Grafica,13920,IMPREBA S.A.                  ,DIARIO POPULAR,Capital Federal,DA 562-10,feb-18,no
2018_00752,25850.88,31279.56,Aysa - Agua y Saneamientos Argentinos Sociedad Anonima,Aviso Legal,Grafica,14135,SELENE PUBLICIDAD S.A.,EL CRONISTA COMERCIAL,Capital Federal,DA 562-10,feb-18,no
2018_00753,54704.23,66192.12,Aysa - Agua y Saneamientos Argentinos Sociedad Anonima,Aviso Legal,Grafica,13920,IMPREBA S.A.                  ,DIARIO POPULAR,Capital Federal,DA 562-10,feb-18,no
2018_00750,123134.4,148992.62,Presidencia de la Nacion,Aviso Legal,Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,DA 448-09,feb-18,no
2018_00751,28845.6,34903.18,Presidencia de la Nacion,Aviso Legal,Grafica,11303,EDITORIAL LA PAGINA S.A.      ,PAGINA 12,Capital Federal,DA 448-09,feb-18,no
2018_00760,204000.0,246840.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,11221,PUBLICIDAD SARMIENTO S.A.     ,CARAPANTALLAS MUNICIPALES (CPM),Mendoza,DTO 852-14,feb-18,si
2018_00764,338300.0,409343.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,15917,MEDIA 500 S.A.,LUNETAS TRASERAS DE COLECTIVOS,Capital Federal,DA 448-09,feb-18,no
2018_00765,342400.0,414304.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,16227,UMBRA S.A.,LUNETAS TRASERAS DE COLECTIVOS,Capital Federal,DA 448-09,feb-18,no
2018_00761,59400.0,71874.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,18581,NEWS TRANS SRL,PANTALLAS ELECTRÓNICAS EN TRANSPORTE PUBLICO,Capital Federal,DA 448-09,feb-18,no
2018_00766,130000.0,157300.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,11215,ATACAMA S.A. DE PUBLICIDAD,SEXTUPLES,Capital Federal,DA 448-09,feb-18,no
2018_00767,480000.0,580800.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,13063,CARLOS A.GIROLA &ASOCIADOS SRL,SEXTUPLES,Capital Federal,DA 448-09,feb-18,no
2018_00768,324000.0,392040.0,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,18209,VIA WALL S.A.                 ,SEXTUPLES,Capital Federal,DA 448-09,feb-18,no
2018_00771,1142416.0,1382323.36,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,11221,PUBLICIDAD SARMIENTO S.A.     ,PPL,Capital Federal,DTO 852-14,feb-18,si
2018_00776,187512.0,226889.52,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,11221,PUBLICIDAD SARMIENTO S.A.     ,SOPORTE METROBUS,Capital Federal,DTO 852-14,feb-18,si
2018_00773,71394.0,86386.74,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,18465,VOL 15 S.A.,BACKLIGHT,Capital Federal,DA 448-09,feb-18,no
2018_00774,26050.0,31520.5,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Via Publica,13662,PC PUBLICIDAD S.A.,SOPORTE TACTICO,Capital Federal,DA 448-09,feb-18,no
2018_00741,48384.0,58544.64,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Cable,15809,EVENTOS PRODUCCIONES S A,CANAL 26,Capital Federal,DTO 852-14,feb-18,si
2018_00742,46646.4,56442.14,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Cable,11167,TELECENTRO S.A.,TELEMAX,Capital Federal,DTO 852-14,feb-18,si
2018_00743,123134.4,148992.62,Presidencia de la Nacion,Aviso Legal,Grafica,15398,ARTE GRAFICO EDITORIAL ARG. SA,CLARIN,Capital Federal,DA 448-09,feb-18,no
2018_00744,28845.6,34903.18,Presidencia de la Nacion,Aviso Legal,Grafica,11303,EDITORIAL LA PAGINA S.A.      ,PAGINA 12,Capital Federal,DA 448-09,feb-18,no
2018_00745,73154.4,88516.82,Cent.- Ente Nac.Reg. de Electr,Aviso Legal,Grafica,11303,EDITORIAL LA PAGINA S.A.      ,PAGINA 12,Capital Federal,DA 448-09,feb-18,no
2018_00746,94320.37,114127.65,Direccion Nacional de Vialidad,Aviso Legal,Grafica,11238,EDITORIAL AMFIN S.A.,AMBITO FINANCIERO,Capital Federal,DA 448-09,feb-18,no
2018_00737,1754480.0,2122920.8,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Tv,11182,AMERICA TV S.A.,AMERICA TV,Capital Federal,DA 448-09,feb-18,no
2018_00739,3819859.2,4622029.63,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Tv,11188,ARTE RADIOTELEVISIVO ARGENTINO S.A.,CANAL 13,Capital Federal,DA 448-09,feb-18,no
2018_00736,3724387.2,4506508.51,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Tv,11187,TELEVISION FEDERAL S.A.,CANAL 11 TELEFE,Capital Federal,DA 448-09,feb-18,no
2018_00738,1464840.0,1772456.4,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Tv,11160,TELEARTE S.A.,CANAL 9,Capital Federal,DA 448-09,feb-18,no
2018_00734,4895.24,5017.62,I.N.S.S.J.P. (Pami),Aviso Legal,Grafica,13627,ESECOM S.A.,EL ECONOMISTA,Capital Federal,RES 617-E/2016,feb-18,no
2018_00735,419.02,507.01,Ministerio de Seguridad,Ministerio de Seguridad - Protección Civil,Redes,15460,GLOBAL MIND S.A.,WWW.FACEBOOK.COM,Capital Federal,DA 448-09,feb-18,no
2018_00472,325715.87,359916.04,Ministerio de Transporte,Ministerio de Transporte - Funcionamiento Red Sube,Grafica,11114,EDITORIAL SARMIENTO S.A.      ,CRONICA,Capital Federal,DTO 852-14,ene-18,si
2018_00727,3669.9,4440.58,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16089,GRUPO SIERRA S.R.L.,CANAL 4 TELECUATRO,Buenos Aires,DTO 852-14,feb-18,si
2018_00728,380548.0,460463.08,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16671,VIA PATAGONICA S.A.           ,CANAL 2 VIA PATAGONICA,Santa Cruz,DTO 852-14,feb-18,si
2018_00729,36950.0,44709.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,15087,SKY PRODUCTIONS S.A.,CANAL 10,Santa Cruz,DTO 852-14,feb-18,si
2018_00732,4276.8,5174.93,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16707,CEBALLOS SERGIO DANIEL        ,TELEVISION DEL ESTE,Córdoba,DTO 852-14,feb-18,si
2018_00733,549767.25,665218.37,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,11038,SRT SERV R Y TV UNIV N CDBA SA,CANAL 10,Córdoba,DTO 852-14,feb-18,si
2018_00731,10931.55,13227.18,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,12313,VALENZUELA CARLOS ERNESTO,CANAL 4 TVA TRINCHERA SAN JOSE,Misiones,DTO 852-14,feb-18,si
2018_00699,8700.0,8917.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Grafica,18175,PROMOMARCA S.R.L.,REVISTA COSTA URBANA,Capital Federal,DTO 852-14,feb-18,si
2018_00700,14900.0,16464.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Grafica,17017,LEZGON S.R.L.,REVISTA SEPA COMO INSTALAR,Capital Federal,DTO 852-14,feb-18,si
2018_00701,6000.0,6150.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Grafica,17133,PUBLICITARIA DEL SUR S.A.,REVISTA ALZAS Y BAJAS,Capital Federal,DTO 852-14,feb-18,si
2018_00702,7600.0,7790.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Grafica,18339,EDITORIAL INFORCAMPO S.A.,REVISTA INFORTAMBO,Buenos Aires,DTO 852-14,feb-18,si
2018_00697,138756.25,167895.06,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16726,DA.VI.TEL. S.A.,NEUQUEN TELEVISION,Neuquen,DTO 852-14,feb-18,si
2018_00698,25755.0,31163.55,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,14143,RED INTERCABLE S.A.,SEÑAL CONEXION EDUCATIVA,Capital Federal,DTO 852-14,feb-18,si
2018_00703,3120.0,3775.2,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,18419,WIERNA PATRICIA INES,CANAL 10,Salta,DTO 852-14,feb-18,si
2018_00707,21488.0,26000.48,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16918,ARROSE S.A.,TV CABLE IBARRETA COLOR,Formosa,DTO 852-14,feb-18,si
2018_00704,14460.6,17497.33,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16811,SERVICIOS INTEGRALES DE TV SRL,SERVICIOS INTEGRALES DE TELEVISION,La Pampa,DTO 852-14,feb-18,si
2018_00705,23940.0,28967.4,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,15432,ANTAXUS S.A.,CANAL 3,Chubut,DTO 852-14,feb-18,si
2018_00706,399891.0,483868.11,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,11038,SRT SERV R Y TV UNIV N CDBA SA,CBA24N,Córdoba,DTO 852-14,feb-18,si
2018_00708,6360.0,6360.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16985,CINCO CANUELAS S.A.,CANAL 5 CANUELAS,Buenos Aires,DTO 852-14,feb-18,si
2018_00710,7074.0,8559.54,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,13905,EDIT.COMUNIC.EMPRESARIA SA.,WWW.RELACIONESPUBLICAS.COM,Capital Federal,DTO 852-14,feb-18,si
2018_00712,90000.0,108900.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,15511,THX MEDIOS S A,WWW.INFOBAE.COM,Capital Federal,DTO 852-14,feb-18,si
2018_00713,3000.0,3630.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,17413,GACETA MERCANTIL S.A.,GACETAMERCANTIL.COM,Capital Federal,DTO 852-14,feb-18,si
2018_00714,360400.0,436084.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,18093,VORTERIX S.A.                 ,WWW.VORTERIX.COM,Capital Federal,DTO 852-14,feb-18,si
2018_00715,20000.0,20500.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,16808,EL PERIODICO S.A.,WWW.ELPERIODICOAUSTRAL.COM,Santa Cruz,DTO 852-14,feb-18,si
2018_00716,76948.79,93108.04,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,14724,INFOMEDIA PRODUCCIONES S.A.,WWW.INFOCAMPO.COM.AR,Capital Federal,DTO 852-14,feb-18,si
2018_00717,5000.0,6050.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,14668,MANANA EXPRESS S.R.L.,WWW.MANANAEXPRESS.COM.AR,Santa Fe,DTO 852-14,feb-18,si
2018_00718,10000.0,11050.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,17930,ENTRE MEDIOS S.A.,WWW.ENTREMEDIOSWEB.COM,Entre Rios,DTO 852-14,feb-18,si
2018_00719,49300.0,59653.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,15665,VI-DA PRODUCCIONES S.A.,WWW.MUNDOTKM.COM,Capital Federal,DTO 852-14,feb-18,si
2018_00720,20200.0,24442.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,18446,MARIA ELENA VINET,WWW.SANTACRUZDICE.COM.AR,Santa Cruz,DTO 852-14,feb-18,si
2018_00721,6000.0,6150.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Web,18449,CIUDADANOS S.R.L.             ,WWW.RUEDADEPRENSAWEB.COM,Santa Fe,DTO 852-14,feb-18,si
2018_00724,3488300.11,3854571.62,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Grafica,11114,EDITORIAL SARMIENTO S.A.      ,CRONICA,Capital Federal,DTO 852-14,feb-18,si
2018_00722,1226250.0,1483762.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,11774,ESTRELLAS SATELITAL S.A.,CRONICA TV,Capital Federal,DTO 852-14,feb-18,si
2018_00725,297432.0,359892.72,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,17611,TELEVISION DIGITAL ARGENT. S.A,360 TV,Capital Federal,DTO 852-14,feb-18,si
2018_00723,293325.0,354923.25,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,15725,CABLEVIDEO DIGITAL S.A.,CABLEVIDEO SANTO TOME,Santa Fe,DTO 852-14,feb-18,si
2018_00726,15508.68,18765.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,17704,MULTIMEDIOS REGIONAL S.A.,TAFI CABLE COLOR,Tucuman,DTO 852-14,feb-18,si
2018_00695,130900.0,158389.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Tv,16807,CIELO S.A.,CANAL 2,Santa Cruz,DTO 852-14,feb-18,si
2018_00696,1610401.6,1948585.94,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,11167,TELECENTRO S.A.,TELEMAX,Capital Federal,DTO 852-14,feb-18,si
2018_00694,252403.2,305407.87,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,15809,EVENTOS PRODUCCIONES S A,CANAL 26,Capital Federal,DTO 852-14,feb-18,si
2018_00656,19650.0,23776.5,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16763,MEDANOS VIDEO CABLE S.R.L.,CABLE VIDEO MEDANOS,Buenos Aires,DTO 852-14,feb-18,si
2018_00655,225325.0,272643.25,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,13079,CM TV & PUBLICIDAD S.A.       ,CANAL MUSICAL,Capital Federal,DTO 852-14,feb-18,si
2018_00597,30290.0,36650.9,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,18371,HUMBOLDT CABLEVIDEO S.A.,CANAL 4 HUMBOLDT CABLEVIDEO,Santa Fe,DTO 852-14,feb-18,si
2018_00596,390481.92,472483.12,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,16433,SOLUCIONES LOGISTICAS S.A.,CN23,Capital Federal,DTO 852-14,feb-18,si
2018_00594,6660.0,8058.6,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,18421,TV CABLE AIMOGASTA S.A.,LA RIOJA CABLE AIMOGASTA,La Rioja,DTO 852-14,feb-18,si
2018_00595,8745.0,10581.45,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,17344,QM NOTICIAS S.A.              ,QM NOTICIAS,Buenos Aires,DTO 852-14,feb-18,si
2018_00598,16092.0,19471.32,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,18423,OPERADORA DE CABLES S.A.,CANAL 2,La Rioja,DTO 852-14,feb-18,si
2018_00599,18620.0,22530.2,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Cable,18483,RED HORSE S.A.,CANAL 2,Córdoba,DTO 852-14,feb-18,si
2018_00600,6364.8,6364.8,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,11433,LA VOZ DE SAN NICOLAS S.A.,AM 1430 LT 24,Buenos Aires,DTO 852-14,feb-18,si
2018_00601,367.2,367.2,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,11490,LT35 RADIOMON PERGAMINO S.A   ,LT 35 RADIO MON AM 1540,Buenos Aires,DTO 852-14,feb-18,si
2018_00602,1536.0,1858.56,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,12938,LA NUEVA RADIO S.A.,FM 92.1 PLAZA,Buenos Aires,DTO 852-14,feb-18,si
2018_00603,8640.0,8640.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13154,OLARTE GUSTAVO ANIBAL GABRIEL,FM 101.5 URBANA,Tucuman,DTO 852-14,feb-18,si
2018_00604,39744.0,39744.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13186,TELEDIFUSORA VALLE D/LERMA SRL,FM 98.3 LA RED DE SALTA,Salta,DTO 852-14,feb-18,si
2018_00605,1872.72,2069.36,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13371,SEGOVIA NORMA IRENE,AM 680 LU12 RIO GALLEGOS,Santa Cruz,DTO 852-14,feb-18,si
2018_00606,1142.4,1142.4,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13417,SUCESION DE VACCAREZZA JOSE FERNANDO,FM 105.1 DE LA MONTAÑA,Neuquen,DTO 852-14,feb-18,si
2018_00607,3840.0,3840.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13502,RADIO DEL INTERIOR S.A.,AM 1120 LRK 204 RADIO 21,Tucuman,DTO 852-14,feb-18,si
2018_00608,4224.0,4224.0,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13625,VERTICE S.A.,FM 105.1 RADIO OMEGA,Buenos Aires,DTO 852-14,feb-18,si
2018_00609,3379.2,4088.83,Ministerio de Justicia y Derechos Humanos,Niños Extraviados 2018 -Ministerio de Justicia y Derechos Humanos,Radio,13736,CIELO PLATENSE S.R.L.         ,FM 103.5 CIELO,Buenos Aires,DTO 852-14,feb-18,si
